0.06232
0.06407
0.065574
0.066928
0.067915
0.068785
0.069561
0.070215
0.070505
0.070646
0.070851
0.070765
0.070505
0.070071
0.069485
0.069008
0.068681
0.068384
0.06799
0.06751
0.066574
0.066176
0.065861
0.065565
0.06525
0.064921
0.064658
0.064385
0.064105
0.063841
0.063584
0.063317
0.063037
0.062749
0.062464
0.062136
0.061736
0.06133
0.060925
0.060516
0.060132
0.05981
0.059538
0.059276
0.059027
0.0588
0.05859
0.058393
0.058216
0.058025
0.057749
0.057408
0.057078
0.05679
0.056542
0.056344
0.056226
0.056158
0.056093
0.056031
0.055983
0.055918
0.055839
0.055763
0.055672
0.055544
0.055387
0.055212
0.055097
0.055057
0.055002
0.054914
0.054709
0.054464
0.054266
0.054098
0.053955
0.053821
0.053684
0.053642
0.053748
0.053889
0.054048
0.054261
0.054507
0.054741
0.054969
0.055177
0.05524
0.055282
0.055309
0.055338
0.055338
0.055279
0.054938
0.054219
0.053179
0.051798
0.04946
0.046776
0.061635
0.063287
0.065157
0.067062
0.068542
0.069716
0.070912
0.071957
0.072683
0.073255
0.073686
0.073855
0.073913
0.073994
0.073795
0.073399
0.072801
0.07212
0.071625
0.071267
0.070328
0.069785
0.069251
0.068757
0.068342
0.067968
0.067616
0.067264
0.066955
0.066643
0.066302
0.065971
0.06566
0.065341
0.065009
0.064685
0.06437
0.064007
0.063554
0.063101
0.062656
0.06221
0.061779
0.061405
0.061091
0.060785
0.060501
0.06026
0.060045
0.059825
0.059641
0.059399
0.059073
0.058725
0.058409
0.058124
0.057883
0.057713
0.057603
0.057517
0.057451
0.057406
0.057336
0.057233
0.057132
0.057034
0.05691
0.056752
0.056563
0.056442
0.056384
0.056319
0.056231
0.056014
0.05576
0.055574
0.055419
0.055292
0.055168
0.055054
0.055124
0.055289
0.055467
0.055683
0.055967
0.056276
0.056592
0.056898
0.057112
0.057233
0.057349
0.057446
0.057566
0.057665
0.05755
0.057043
0.056153
0.055021
0.052678
0.049882
0.067223
0.067505
0.065832
0.066618
0.067361
0.068822
0.070675
0.072197
0.073285
0.074495
0.075556
0.076271
0.076911
0.077218
0.077462
0.077498
0.077498
0.077271
0.076816
0.076173
0.075333
0.074668
0.074194
0.073709
0.07307
0.07246
0.071898
0.071406
0.070942
0.070498
0.070047
0.069682
0.069305
0.068921
0.068544
0.068168
0.067775
0.067363
0.066973
0.066569
0.066047
0.065525
0.065007
0.064483
0.063991
0.063573
0.063233
0.062896
0.062564
0.062275
0.062014
0.061755
0.061541
0.061238
0.060826
0.060414
0.060076
0.059805
0.059593
0.059475
0.059371
0.059264
0.059162
0.059109
0.059016
0.058923
0.058832
0.058697
0.058533
0.058322
0.058174
0.058116
0.058059
0.05798
0.057763
0.057506
0.057326
0.057185
0.057073
0.056961
0.056869
0.057023
0.057234
0.057445
0.057765
0.058161
0.058582
0.058996
0.059393
0.059601
0.059828
0.060049
0.060301
0.060566
0.060664
0.060338
0.05954
0.058602
0.056257
0.053215
0.070216
0.073778
0.076004
0.077622
0.075034
0.07188
0.0717
0.071836
0.072785
0.074293
0.075665
0.076736
0.077887
0.078812
0.079495
0.079959
0.080249
0.08032
0.08027
0.080124
0.079074
0.078414
0.077551
0.076759
0.076181
0.075649
0.074972
0.074245
0.073549
0.072969
0.072454
0.071978
0.071491
0.071056
0.070615
0.070153
0.069712
0.069275
0.068823
0.068394
0.067987
0.067521
0.066948
0.066384
0.065847
0.065314
0.064826
0.064407
0.064032
0.06367
0.06335
0.063074
0.062813
0.062571
0.062316
0.061961
0.061541
0.061152
0.060825
0.060565
0.060391
0.060271
0.060159
0.060047
0.059978
0.059877
0.059787
0.059705
0.05955
0.059357
0.05913
0.058988
0.05894
0.058891
0.058784
0.058519
0.058242
0.05807
0.057938
0.057819
0.057705
0.057714
0.057909
0.058156
0.058463
0.058848
0.059266
0.059696
0.060138
0.060447
0.060692
0.060934
0.061175
0.061459
0.061614
0.06134
0.060544
0.059552
0.057171
0.053957
0.067781
0.071971
0.074199
0.075755
0.077067
0.073643
0.072618
0.072522
0.073157
0.074489
0.075979
0.077044
0.07822
0.079206
0.079961
0.080488
0.080828
0.081
0.080873
0.080771
0.079738
0.079134
0.078312
0.077473
0.076854
0.076335
0.075713
0.074955
0.074231
0.073622
0.073106
0.072618
0.072103
0.071641
0.071199
0.070751
0.070323
0.069907
0.069477
0.069035
0.068617
0.068181
0.067612
0.067039
0.066465
0.065889
0.065384
0.064962
0.064583
0.064198
0.063843
0.063537
0.06326
0.063005
0.06275
0.062391
0.061967
0.061573
0.06123
0.060952
0.060759
0.060623
0.060503
0.060389
0.060326
0.06024
0.060131
0.060024
0.05989
0.059717
0.059488
0.05933
0.059275
0.059208
0.059103
0.05886
0.058594
0.058404
0.058253
0.058125
0.058008
0.058005
0.058204
0.058446
0.058741
0.059116
0.059552
0.059999
0.06043
0.060743
0.060993
0.061251
0.061513
0.061806
0.061971
0.06171
0.060899
0.05989
0.057481
0.054223
